Image Index,Image Path,Label
74763,path/to/image_74763.jpg,[0. 0. 0. 1. 0.]
74764,path/to/image_74764.jpg,[0. 0. 0. 1. 0.]
74765,path/to/image_74765.jpg,[0. 0. 0. 1. 0.]
74766,path/to/image_74766.jpg,[0. 0. 0. 1. 0.]
74767,path/to/image_74767.jpg,[0. 0. 0. 1. 0.]
74768,path/to/image_74768.jpg,[0. 0. 0. 1. 0.]
74769,path/to/image_74769.jpg,[0. 0. 0. 1. 0.]
74770,path/to/image_74770.jpg,[0. 0. 0. 1. 0.]
74771,path/to/image_74771.jpg,[0. 0. 0. 1. 0.]
74772,path/to/image_74772.jpg,[0. 0. 0. 1. 0.]
74773,path/to/image_74773.jpg,[0. 0. 0. 1. 0.]
74774,path/to/image_74774.jpg,[0. 0. 0. 1. 0.]
74775,path/to/image_74775.jpg,[0. 0. 0. 1. 0.]
74776,path/to/image_74776.jpg,[0. 0. 0. 1. 0.]
74777,path/to/image_74777.jpg,[0. 0. 0. 1. 0.]
74778,path/to/image_74778.jpg,[0. 0. 0. 1. 0.]
74779,path/to/image_74779.jpg,[0. 0. 0. 1. 0.]
74780,path/to/image_74780.jpg,[0. 0. 0. 1. 0.]
74781,path/to/image_74781.jpg,[0. 0. 0. 1. 0.]
74782,path/to/image_74782.jpg,[0. 0. 0. 1. 0.]
74783,path/to/image_74783.jpg,[0. 0. 0. 1. 0.]
74784,path/to/image_74784.jpg,[0. 0. 0. 1. 0.]
74785,path/to/image_74785.jpg,[0. 0. 0. 1. 0.]
74786,path/to/image_74786.jpg,[0. 0. 0. 1. 0.]
74787,path/to/image_74787.jpg,[0. 0. 0. 1. 0.]
74788,path/to/image_74788.jpg,[0. 0. 0. 1. 0.]
74789,path/to/image_74789.jpg,[0. 0. 0. 1. 0.]
74790,path/to/image_74790.jpg,[0. 0. 0. 1. 0.]
74791,path/to/image_74791.jpg,[0. 0. 0. 1. 0.]
74792,path/to/image_74792.jpg,[0. 0. 0. 1. 0.]
74793,path/to/image_74793.jpg,[0. 0. 0. 1. 0.]
74794,path/to/image_74794.jpg,[0. 0. 0. 1. 0.]
74795,path/to/image_74795.jpg,[0. 0. 0. 1. 0.]
74796,path/to/image_74796.jpg,[0. 0. 0. 1. 0.]
74797,path/to/image_74797.jpg,[0. 0. 0. 1. 0.]
74798,path/to/image_74798.jpg,[0. 0. 0. 1. 0.]
74799,path/to/image_74799.jpg,[0. 0. 0. 1. 0.]
74800,path/to/image_74800.jpg,[0. 0. 0. 1. 0.]
74801,path/to/image_74801.jpg,[0. 0. 0. 1. 0.]
74802,path/to/image_74802.jpg,[0. 0. 0. 1. 0.]
74803,path/to/image_74803.jpg,[0. 0. 0. 1. 0.]
74804,path/to/image_74804.jpg,[0. 0. 0. 1. 0.]
74805,path/to/image_74805.jpg,[0. 0. 0. 1. 0.]
74806,path/to/image_74806.jpg,[0. 0. 0. 1. 0.]
74807,path/to/image_74807.jpg,[0. 0. 0. 1. 0.]
74808,path/to/image_74808.jpg,[0. 0. 0. 1. 0.]
74809,path/to/image_74809.jpg,[0. 0. 0. 1. 0.]
74810,path/to/image_74810.jpg,[0. 0. 0. 1. 0.]
74811,path/to/image_74811.jpg,[0. 0. 0. 1. 0.]
74812,path/to/image_74812.jpg,[0. 0. 0. 1. 0.]
74813,path/to/image_74813.jpg,[0. 0. 0. 1. 0.]
74814,path/to/image_74814.jpg,[0. 0. 0. 1. 0.]
74815,path/to/image_74815.jpg,[0. 0. 0. 1. 0.]
74816,path/to/image_74816.jpg,[0. 0. 0. 1. 0.]
74817,path/to/image_74817.jpg,[0. 0. 0. 1. 0.]
74818,path/to/image_74818.jpg,[0. 0. 0. 1. 0.]
74819,path/to/image_74819.jpg,[0. 0. 0. 1. 0.]
74820,path/to/image_74820.jpg,[0. 0. 0. 1. 0.]
74821,path/to/image_74821.jpg,[0. 0. 0. 1. 0.]
74822,path/to/image_74822.jpg,[0. 0. 0. 1. 0.]
74823,path/to/image_74823.jpg,[0. 0. 0. 1. 0.]
74824,path/to/image_74824.jpg,[0. 0. 0. 1. 0.]
74825,path/to/image_74825.jpg,[0. 0. 0. 1. 0.]
74826,path/to/image_74826.jpg,[0. 0. 0. 1. 0.]
74827,path/to/image_74827.jpg,[0. 0. 0. 1. 0.]
74828,path/to/image_74828.jpg,[0. 0. 0. 1. 0.]
74829,path/to/image_74829.jpg,[0. 0. 0. 1. 0.]
74830,path/to/image_74830.jpg,[0. 0. 0. 1. 0.]
74831,path/to/image_74831.jpg,[0. 0. 0. 1. 0.]
74832,path/to/image_74832.jpg,[0. 0. 0. 1. 0.]
74833,path/to/image_74833.jpg,[0. 0. 0. 1. 0.]
74834,path/to/image_74834.jpg,[0. 0. 0. 1. 0.]
74835,path/to/image_74835.jpg,[0. 0. 0. 1. 0.]
74836,path/to/image_74836.jpg,[0. 0. 0. 1. 0.]
74837,path/to/image_74837.jpg,[0. 0. 0. 1. 0.]
74838,path/to/image_74838.jpg,[0. 0. 0. 1. 0.]
74839,path/to/image_74839.jpg,[0. 0. 0. 1. 0.]
74840,path/to/image_74840.jpg,[0. 0. 0. 1. 0.]
74841,path/to/image_74841.jpg,[0. 0. 0. 1. 0.]
74842,path/to/image_74842.jpg,[0. 0. 0. 1. 0.]
74843,path/to/image_74843.jpg,[0. 0. 0. 1. 0.]
74844,path/to/image_74844.jpg,[0. 0. 0. 1. 0.]
74845,path/to/image_74845.jpg,[0. 0. 0. 1. 0.]
74846,path/to/image_74846.jpg,[0. 0. 0. 1. 0.]
74847,path/to/image_74847.jpg,[0. 0. 0. 1. 0.]
74848,path/to/image_74848.jpg,[0. 0. 0. 1. 0.]
74849,path/to/image_74849.jpg,[0. 0. 0. 1. 0.]
74850,path/to/image_74850.jpg,[0. 0. 0. 1. 0.]
74851,path/to/image_74851.jpg,[0. 0. 0. 1. 0.]
74852,path/to/image_74852.jpg,[0. 0. 0. 1. 0.]
74853,path/to/image_74853.jpg,[0. 0. 0. 1. 0.]
74854,path/to/image_74854.jpg,[0. 0. 0. 1. 0.]
74855,path/to/image_74855.jpg,[0. 0. 0. 1. 0.]
74856,path/to/image_74856.jpg,[0. 0. 0. 1. 0.]
74857,path/to/image_74857.jpg,[0. 0. 0. 1. 0.]
74858,path/to/image_74858.jpg,[0. 0. 0. 1. 0.]
74859,path/to/image_74859.jpg,[0. 0. 0. 1. 0.]
74860,path/to/image_74860.jpg,[0. 0. 0. 1. 0.]
74861,path/to/image_74861.jpg,[0. 0. 0. 1. 0.]
74862,path/to/image_74862.jpg,[0. 0. 0. 1. 0.]
74863,path/to/image_74863.jpg,[0. 0. 0. 1. 0.]
74864,path/to/image_74864.jpg,[0. 0. 0. 1. 0.]
74865,path/to/image_74865.jpg,[0. 0. 0. 1. 0.]
74866,path/to/image_74866.jpg,[0. 0. 0. 1. 0.]
74867,path/to/image_74867.jpg,[0. 0. 0. 1. 0.]
74868,path/to/image_74868.jpg,[0. 0. 0. 1. 0.]
74869,path/to/image_74869.jpg,[0. 0. 0. 1. 0.]
74870,path/to/image_74870.jpg,[0. 0. 0. 1. 0.]
74871,path/to/image_74871.jpg,[0. 0. 0. 1. 0.]
74872,path/to/image_74872.jpg,[0. 0. 0. 1. 0.]
74873,path/to/image_74873.jpg,[0. 0. 0. 1. 0.]
74874,path/to/image_74874.jpg,[0. 0. 0. 1. 0.]
74875,path/to/image_74875.jpg,[0. 0. 0. 1. 0.]
74876,path/to/image_74876.jpg,[0. 0. 0. 1. 0.]
74877,path/to/image_74877.jpg,[0. 0. 0. 1. 0.]
74878,path/to/image_74878.jpg,[0. 0. 0. 1. 0.]
74879,path/to/image_74879.jpg,[0. 0. 0. 1. 0.]
74880,path/to/image_74880.jpg,[0. 0. 0. 1. 0.]
74881,path/to/image_74881.jpg,[0. 0. 0. 1. 0.]
74882,path/to/image_74882.jpg,[0. 0. 0. 1. 0.]
74883,path/to/image_74883.jpg,[0. 0. 0. 1. 0.]
74884,path/to/image_74884.jpg,[0. 0. 0. 1. 0.]
74885,path/to/image_74885.jpg,[0. 0. 0. 1. 0.]
74886,path/to/image_74886.jpg,[0. 0. 0. 1. 0.]
74887,path/to/image_74887.jpg,[0. 0. 0. 1. 0.]
74888,path/to/image_74888.jpg,[0. 0. 0. 1. 0.]
74889,path/to/image_74889.jpg,[0. 0. 0. 1. 0.]
74890,path/to/image_74890.jpg,[0. 0. 0. 1. 0.]
74891,path/to/image_74891.jpg,[0. 0. 0. 1. 0.]
74892,path/to/image_74892.jpg,[0. 0. 0. 1. 0.]
74893,path/to/image_74893.jpg,[0. 0. 0. 1. 0.]
74894,path/to/image_74894.jpg,[0. 0. 0. 1. 0.]
74895,path/to/image_74895.jpg,[0. 0. 0. 1. 0.]
74896,path/to/image_74896.jpg,[0. 0. 0. 1. 0.]
74897,path/to/image_74897.jpg,[0. 0. 0. 1. 0.]
74898,path/to/image_74898.jpg,[0. 0. 0. 1. 0.]
74899,path/to/image_74899.jpg,[0. 0. 0. 1. 0.]
74900,path/to/image_74900.jpg,[0. 0. 0. 1. 0.]
74901,path/to/image_74901.jpg,[0. 0. 0. 1. 0.]
74902,path/to/image_74902.jpg,[0. 0. 0. 1. 0.]
74903,path/to/image_74903.jpg,[0. 0. 0. 1. 0.]
74904,path/to/image_74904.jpg,[0. 0. 0. 1. 0.]
74905,path/to/image_74905.jpg,[0. 0. 0. 1. 0.]
74906,path/to/image_74906.jpg,[0. 0. 0. 1. 0.]
74907,path/to/image_74907.jpg,[0. 0. 0. 1. 0.]
74908,path/to/image_74908.jpg,[0. 0. 0. 1. 0.]
74909,path/to/image_74909.jpg,[0. 0. 0. 1. 0.]
74910,path/to/image_74910.jpg,[0. 0. 0. 1. 0.]
74911,path/to/image_74911.jpg,[0. 0. 0. 1. 0.]
74912,path/to/image_74912.jpg,[0. 0. 0. 1. 0.]
74913,path/to/image_74913.jpg,[0. 0. 0. 1. 0.]
74914,path/to/image_74914.jpg,[0. 0. 0. 1. 0.]
74915,path/to/image_74915.jpg,[0. 0. 0. 1. 0.]
74916,path/to/image_74916.jpg,[0. 0. 0. 1. 0.]
74917,path/to/image_74917.jpg,[0. 0. 0. 1. 0.]
74918,path/to/image_74918.jpg,[0. 0. 0. 1. 0.]
74919,path/to/image_74919.jpg,[0. 0. 0. 1. 0.]
74920,path/to/image_74920.jpg,[0. 0. 0. 1. 0.]
74921,path/to/image_74921.jpg,[0. 0. 0. 1. 0.]
74922,path/to/image_74922.jpg,[0. 0. 0. 1. 0.]
74923,path/to/image_74923.jpg,[0. 0. 0. 1. 0.]
74924,path/to/image_74924.jpg,[0. 0. 0. 1. 0.]
74925,path/to/image_74925.jpg,[0. 0. 0. 1. 0.]
74926,path/to/image_74926.jpg,[0. 0. 0. 1. 0.]
74927,path/to/image_74927.jpg,[0. 0. 0. 1. 0.]
74928,path/to/image_74928.jpg,[0. 0. 0. 1. 0.]
74929,path/to/image_74929.jpg,[0. 0. 0. 1. 0.]
74930,path/to/image_74930.jpg,[0. 0. 0. 1. 0.]
74931,path/to/image_74931.jpg,[0. 0. 0. 1. 0.]
74932,path/to/image_74932.jpg,[0. 0. 0. 1. 0.]
74933,path/to/image_74933.jpg,[0. 0. 0. 1. 0.]
74934,path/to/image_74934.jpg,[0. 0. 0. 1. 0.]
74935,path/to/image_74935.jpg,[0. 0. 0. 1. 0.]
74936,path/to/image_74936.jpg,[0. 0. 0. 1. 0.]
74937,path/to/image_74937.jpg,[0. 0. 0. 1. 0.]
74938,path/to/image_74938.jpg,[0. 0. 0. 1. 0.]
74939,path/to/image_74939.jpg,[0. 0. 0. 1. 0.]
74940,path/to/image_74940.jpg,[0. 0. 0. 1. 0.]
74941,path/to/image_74941.jpg,[0. 0. 0. 1. 0.]
74942,path/to/image_74942.jpg,[0. 0. 0. 1. 0.]
74943,path/to/image_74943.jpg,[0. 0. 0. 1. 0.]
74944,path/to/image_74944.jpg,[0. 0. 0. 1. 0.]
74945,path/to/image_74945.jpg,[0. 0. 0. 1. 0.]
74946,path/to/image_74946.jpg,[0. 0. 0. 1. 0.]
74947,path/to/image_74947.jpg,[0. 0. 0. 1. 0.]
74948,path/to/image_74948.jpg,[0. 0. 0. 1. 0.]
74949,path/to/image_74949.jpg,[0. 0. 0. 1. 0.]
74950,path/to/image_74950.jpg,[0. 0. 0. 1. 0.]
74951,path/to/image_74951.jpg,[0. 0. 0. 1. 0.]
74952,path/to/image_74952.jpg,[0. 0. 0. 1. 0.]
74953,path/to/image_74953.jpg,[0. 0. 0. 1. 0.]
74954,path/to/image_74954.jpg,[0. 0. 0. 1. 0.]
74955,path/to/image_74955.jpg,[0. 0. 0. 1. 0.]
74956,path/to/image_74956.jpg,[0. 0. 0. 1. 0.]
74957,path/to/image_74957.jpg,[0. 0. 0. 1. 0.]
74958,path/to/image_74958.jpg,[0. 0. 0. 1. 0.]
74959,path/to/image_74959.jpg,[0. 0. 0. 1. 0.]
74960,path/to/image_74960.jpg,[0. 0. 0. 1. 0.]
74961,path/to/image_74961.jpg,[0. 0. 0. 1. 0.]
74962,path/to/image_74962.jpg,[0. 0. 0. 1. 0.]
74963,path/to/image_74963.jpg,[0. 0. 0. 1. 0.]
74964,path/to/image_74964.jpg,[0. 0. 0. 1. 0.]
74965,path/to/image_74965.jpg,[0. 0. 0. 1. 0.]
74966,path/to/image_74966.jpg,[0. 0. 0. 1. 0.]
74967,path/to/image_74967.jpg,[0. 0. 0. 1. 0.]
74968,path/to/image_74968.jpg,[0. 0. 0. 1. 0.]
74969,path/to/image_74969.jpg,[0. 0. 0. 1. 0.]
74970,path/to/image_74970.jpg,[0. 0. 0. 1. 0.]
74971,path/to/image_74971.jpg,[0. 0. 0. 1. 0.]
74972,path/to/image_74972.jpg,[0. 0. 0. 1. 0.]
74973,path/to/image_74973.jpg,[0. 0. 0. 1. 0.]
74974,path/to/image_74974.jpg,[0. 0. 0. 1. 0.]
74975,path/to/image_74975.jpg,[0. 0. 0. 1. 0.]
74976,path/to/image_74976.jpg,[0. 0. 0. 1. 0.]
74977,path/to/image_74977.jpg,[0. 0. 0. 1. 0.]
74978,path/to/image_74978.jpg,[0. 0. 0. 1. 0.]
74979,path/to/image_74979.jpg,[0. 0. 0. 1. 0.]
74980,path/to/image_74980.jpg,[0. 0. 0. 1. 0.]
74981,path/to/image_74981.jpg,[0. 0. 0. 1. 0.]
74982,path/to/image_74982.jpg,[0. 0. 0. 1. 0.]
74983,path/to/image_74983.jpg,[0. 0. 0. 1. 0.]
74984,path/to/image_74984.jpg,[0. 0. 0. 1. 0.]
74985,path/to/image_74985.jpg,[0. 0. 0. 1. 0.]
74986,path/to/image_74986.jpg,[0. 0. 0. 1. 0.]
74987,path/to/image_74987.jpg,[0. 0. 0. 1. 0.]
74988,path/to/image_74988.jpg,[0. 0. 0. 1. 0.]
74989,path/to/image_74989.jpg,[0. 0. 0. 1. 0.]
74990,path/to/image_74990.jpg,[0. 0. 0. 1. 0.]
74991,path/to/image_74991.jpg,[0. 0. 0. 1. 0.]
74992,path/to/image_74992.jpg,[0. 0. 0. 1. 0.]
74993,path/to/image_74993.jpg,[0. 0. 0. 1. 0.]
74994,path/to/image_74994.jpg,[0. 0. 0. 1. 0.]
74995,path/to/image_74995.jpg,[0. 0. 0. 1. 0.]
74996,path/to/image_74996.jpg,[0. 0. 0. 1. 0.]
74997,path/to/image_74997.jpg,[0. 0. 0. 1. 0.]
74998,path/to/image_74998.jpg,[0. 0. 0. 1. 0.]
74999,path/to/image_74999.jpg,[0. 0. 0. 1. 0.]
75000,path/to/image_75000.jpg,[0. 0. 0. 1. 0.]
75001,path/to/image_75001.jpg,[0. 0. 0. 1. 0.]
75002,path/to/image_75002.jpg,[0. 0. 0. 1. 0.]
75003,path/to/image_75003.jpg,[0. 0. 0. 1. 0.]
75004,path/to/image_75004.jpg,[0. 0. 0. 1. 0.]
75005,path/to/image_75005.jpg,[0. 0. 0. 1. 0.]
75006,path/to/image_75006.jpg,[0. 0. 0. 1. 0.]
75007,path/to/image_75007.jpg,[0. 0. 0. 1. 0.]
75008,path/to/image_75008.jpg,[0. 0. 0. 1. 0.]
75009,path/to/image_75009.jpg,[0. 0. 0. 1. 0.]
75010,path/to/image_75010.jpg,[0. 0. 0. 1. 0.]
75011,path/to/image_75011.jpg,[0. 0. 0. 1. 0.]
75012,path/to/image_75012.jpg,[0. 0. 0. 1. 0.]
75013,path/to/image_75013.jpg,[0. 0. 0. 1. 0.]
75014,path/to/image_75014.jpg,[0. 0. 0. 1. 0.]
75015,path/to/image_75015.jpg,[0. 0. 0. 1. 0.]
75016,path/to/image_75016.jpg,[0. 0. 0. 1. 0.]
75017,path/to/image_75017.jpg,[0. 0. 0. 1. 0.]
75018,path/to/image_75018.jpg,[0. 0. 0. 1. 0.]
75019,path/to/image_75019.jpg,[0. 0. 0. 1. 0.]
75020,path/to/image_75020.jpg,[0. 0. 0. 1. 0.]
75021,path/to/image_75021.jpg,[0. 0. 0. 1. 0.]
75022,path/to/image_75022.jpg,[0. 0. 0. 1. 0.]
75023,path/to/image_75023.jpg,[0. 0. 0. 1. 0.]
75024,path/to/image_75024.jpg,[0. 0. 0. 1. 0.]
75025,path/to/image_75025.jpg,[0. 0. 0. 1. 0.]
75026,path/to/image_75026.jpg,[0. 0. 0. 1. 0.]
75027,path/to/image_75027.jpg,[0. 0. 0. 1. 0.]
75028,path/to/image_75028.jpg,[0. 0. 0. 1. 0.]
75029,path/to/image_75029.jpg,[0. 0. 0. 1. 0.]
75030,path/to/image_75030.jpg,[0. 0. 0. 1. 0.]
75031,path/to/image_75031.jpg,[0. 0. 0. 1. 0.]
75032,path/to/image_75032.jpg,[0. 0. 0. 1. 0.]
75033,path/to/image_75033.jpg,[0. 0. 0. 1. 0.]
75034,path/to/image_75034.jpg,[0. 0. 0. 1. 0.]
75035,path/to/image_75035.jpg,[0. 0. 0. 1. 0.]
75036,path/to/image_75036.jpg,[0. 0. 0. 1. 0.]
75037,path/to/image_75037.jpg,[0. 0. 0. 1. 0.]
75038,path/to/image_75038.jpg,[0. 0. 0. 1. 0.]
75039,path/to/image_75039.jpg,[0. 0. 0. 1. 0.]
75040,path/to/image_75040.jpg,[0. 0. 0. 1. 0.]
75041,path/to/image_75041.jpg,[0. 0. 0. 1. 0.]
75042,path/to/image_75042.jpg,[0. 0. 0. 1. 0.]
75043,path/to/image_75043.jpg,[0. 0. 0. 1. 0.]
75044,path/to/image_75044.jpg,[0. 0. 0. 1. 0.]
75045,path/to/image_75045.jpg,[0. 0. 0. 1. 0.]
75046,path/to/image_75046.jpg,[0. 0. 0. 1. 0.]
75047,path/to/image_75047.jpg,[0. 0. 0. 1. 0.]
75048,path/to/image_75048.jpg,[0. 0. 0. 1. 0.]
75049,path/to/image_75049.jpg,[0. 0. 0. 1. 0.]
75050,path/to/image_75050.jpg,[0. 0. 0. 1. 0.]
75051,path/to/image_75051.jpg,[0. 0. 0. 1. 0.]
75052,path/to/image_75052.jpg,[0. 0. 0. 1. 0.]
75053,path/to/image_75053.jpg,[0. 0. 0. 1. 0.]
75054,path/to/image_75054.jpg,[0. 0. 0. 1. 0.]
75055,path/to/image_75055.jpg,[0. 0. 0. 1. 0.]
75056,path/to/image_75056.jpg,[0. 0. 0. 1. 0.]
75057,path/to/image_75057.jpg,[0. 0. 0. 1. 0.]
75058,path/to/image_75058.jpg,[0. 0. 0. 1. 0.]
75059,path/to/image_75059.jpg,[0. 0. 0. 1. 0.]
75060,path/to/image_75060.jpg,[0. 0. 0. 1. 0.]
75061,path/to/image_75061.jpg,[0. 0. 0. 1. 0.]
75062,path/to/image_75062.jpg,[0. 0. 0. 1. 0.]
75063,path/to/image_75063.jpg,[0. 0. 0. 1. 0.]
75064,path/to/image_75064.jpg,[0. 0. 0. 1. 0.]
75065,path/to/image_75065.jpg,[0. 0. 0. 1. 0.]
75066,path/to/image_75066.jpg,[0. 0. 0. 1. 0.]
75067,path/to/image_75067.jpg,[0. 0. 0. 1. 0.]
75068,path/to/image_75068.jpg,[0. 0. 0. 1. 0.]
75069,path/to/image_75069.jpg,[0. 0. 0. 1. 0.]
75070,path/to/image_75070.jpg,[0. 0. 0. 1. 0.]
75071,path/to/image_75071.jpg,[0. 0. 0. 1. 0.]
75072,path/to/image_75072.jpg,[0. 0. 0. 1. 0.]
75073,path/to/image_75073.jpg,[0. 0. 0. 1. 0.]
75074,path/to/image_75074.jpg,[0. 0. 0. 1. 0.]
75075,path/to/image_75075.jpg,[0. 0. 0. 1. 0.]
75076,path/to/image_75076.jpg,[0. 0. 0. 1. 0.]
75077,path/to/image_75077.jpg,[0. 0. 0. 1. 0.]
75078,path/to/image_75078.jpg,[0. 0. 0. 1. 0.]
75079,path/to/image_75079.jpg,[0. 0. 0. 1. 0.]
75080,path/to/image_75080.jpg,[0. 0. 0. 1. 0.]
75081,path/to/image_75081.jpg,[0. 0. 0. 1. 0.]
75082,path/to/image_75082.jpg,[0. 0. 0. 1. 0.]
75083,path/to/image_75083.jpg,[0. 0. 0. 1. 0.]
75084,path/to/image_75084.jpg,[0. 0. 0. 1. 0.]
75085,path/to/image_75085.jpg,[0. 0. 0. 1. 0.]
75086,path/to/image_75086.jpg,[0. 0. 0. 1. 0.]
75087,path/to/image_75087.jpg,[0. 0. 0. 1. 0.]
75088,path/to/image_75088.jpg,[0. 0. 0. 1. 0.]
75089,path/to/image_75089.jpg,[0. 0. 0. 1. 0.]
75090,path/to/image_75090.jpg,[0. 0. 0. 1. 0.]
75091,path/to/image_75091.jpg,[0. 0. 0. 1. 0.]
75092,path/to/image_75092.jpg,[0. 0. 0. 1. 0.]
75093,path/to/image_75093.jpg,[0. 0. 0. 1. 0.]
75094,path/to/image_75094.jpg,[0. 0. 0. 1. 0.]
75095,path/to/image_75095.jpg,[0. 0. 0. 1. 0.]
75096,path/to/image_75096.jpg,[0. 0. 0. 1. 0.]
75097,path/to/image_75097.jpg,[1. 0. 0. 0. 0.]
75098,path/to/image_75098.jpg,[0. 0. 0. 0. 1.]
75099,path/to/image_75099.jpg,[1. 0. 0. 0. 0.]
75100,path/to/image_75100.jpg,[0. 0. 0. 0. 1.]
75101,path/to/image_75101.jpg,[1. 0. 0. 0. 0.]
75102,path/to/image_75102.jpg,[0. 0. 0. 0. 1.]
75103,path/to/image_75103.jpg,[1. 0. 0. 0. 0.]
75104,path/to/image_75104.jpg,[0. 0. 0. 0. 1.]
75105,path/to/image_75105.jpg,[1. 0. 0. 0. 0.]
75106,path/to/image_75106.jpg,[0. 0. 0. 0. 1.]
75107,path/to/image_75107.jpg,[1. 0. 0. 0. 0.]
75108,path/to/image_75108.jpg,[0. 0. 0. 0. 1.]
75109,path/to/image_75109.jpg,[1. 0. 0. 0. 0.]
75110,path/to/image_75110.jpg,[0. 0. 0. 0. 1.]
75111,path/to/image_75111.jpg,[1. 0. 0. 0. 0.]
75112,path/to/image_75112.jpg,[0. 0. 0. 0. 1.]
75113,path/to/image_75113.jpg,[1. 0. 0. 0. 0.]
75114,path/to/image_75114.jpg,[0. 0. 0. 0. 1.]
75115,path/to/image_75115.jpg,[1. 0. 0. 0. 0.]
75116,path/to/image_75116.jpg,[0. 0. 0. 0. 1.]
75117,path/to/image_75117.jpg,[1. 0. 0. 0. 0.]
75118,path/to/image_75118.jpg,[0. 0. 0. 0. 1.]
75119,path/to/image_75119.jpg,[1. 0. 0. 0. 0.]
75120,path/to/image_75120.jpg,[0. 0. 0. 0. 1.]
75121,path/to/image_75121.jpg,[1. 0. 0. 0. 0.]
75122,path/to/image_75122.jpg,[0. 0. 0. 0. 1.]
75123,path/to/image_75123.jpg,[1. 0. 0. 0. 0.]
75124,path/to/image_75124.jpg,[0. 0. 0. 0. 1.]
75125,path/to/image_75125.jpg,[1. 0. 0. 0. 0.]
75126,path/to/image_75126.jpg,[0. 0. 0. 0. 1.]
75127,path/to/image_75127.jpg,[1. 0. 0. 0. 0.]
75128,path/to/image_75128.jpg,[0. 0. 0. 0. 1.]
75129,path/to/image_75129.jpg,[1. 0. 0. 0. 0.]
75130,path/to/image_75130.jpg,[0. 0. 0. 0. 1.]
75131,path/to/image_75131.jpg,[1. 0. 0. 0. 0.]
75132,path/to/image_75132.jpg,[0. 0. 0. 0. 1.]
75133,path/to/image_75133.jpg,[1. 0. 0. 0. 0.]
75134,path/to/image_75134.jpg,[0. 0. 0. 0. 1.]
75135,path/to/image_75135.jpg,[1. 0. 0. 0. 0.]
75136,path/to/image_75136.jpg,[0. 0. 0. 0. 1.]
75137,path/to/image_75137.jpg,[1. 0. 0. 0. 0.]
75138,path/to/image_75138.jpg,[0. 0. 0. 0. 1.]
75139,path/to/image_75139.jpg,[1. 0. 0. 0. 0.]
75140,path/to/image_75140.jpg,[0. 0. 0. 0. 1.]
75141,path/to/image_75141.jpg,[1. 0. 0. 0. 0.]
75142,path/to/image_75142.jpg,[0. 0. 0. 0. 1.]
75143,path/to/image_75143.jpg,[1. 0. 0. 0. 0.]
75144,path/to/image_75144.jpg,[0. 0. 0. 0. 1.]
75145,path/to/image_75145.jpg,[1. 0. 0. 0. 0.]
75146,path/to/image_75146.jpg,[0. 0. 0. 0. 1.]
75147,path/to/image_75147.jpg,[1. 0. 0. 0. 0.]
75148,path/to/image_75148.jpg,[0. 0. 0. 0. 1.]
75149,path/to/image_75149.jpg,[1. 0. 0. 0. 0.]
75150,path/to/image_75150.jpg,[0. 0. 0. 0. 1.]
75151,path/to/image_75151.jpg,[1. 0. 0. 0. 0.]
75152,path/to/image_75152.jpg,[0. 0. 0. 0. 1.]
75153,path/to/image_75153.jpg,[1. 0. 0. 0. 0.]
75154,path/to/image_75154.jpg,[0. 0. 0. 0. 1.]
75155,path/to/image_75155.jpg,[1. 0. 0. 0. 0.]
75156,path/to/image_75156.jpg,[0. 0. 0. 0. 1.]
75157,path/to/image_75157.jpg,[1. 0. 0. 0. 0.]
75158,path/to/image_75158.jpg,[0. 0. 0. 0. 1.]
75159,path/to/image_75159.jpg,[1. 0. 0. 0. 0.]
75160,path/to/image_75160.jpg,[0. 0. 0. 0. 1.]
75161,path/to/image_75161.jpg,[1. 0. 0. 0. 0.]
75162,path/to/image_75162.jpg,[0. 0. 0. 0. 1.]
75163,path/to/image_75163.jpg,[1. 0. 0. 0. 0.]
75164,path/to/image_75164.jpg,[0. 0. 0. 0. 1.]
75165,path/to/image_75165.jpg,[1. 0. 0. 0. 0.]
75166,path/to/image_75166.jpg,[0. 0. 0. 0. 1.]
75167,path/to/image_75167.jpg,[1. 0. 0. 0. 0.]
75168,path/to/image_75168.jpg,[0. 0. 0. 0. 1.]
75169,path/to/image_75169.jpg,[1. 0. 0. 0. 0.]
75170,path/to/image_75170.jpg,[0. 0. 0. 0. 1.]
75171,path/to/image_75171.jpg,[1. 0. 0. 0. 0.]
75172,path/to/image_75172.jpg,[0. 0. 0. 0. 1.]
75173,path/to/image_75173.jpg,[1. 0. 0. 0. 0.]
75174,path/to/image_75174.jpg,[0. 0. 0. 0. 1.]
75175,path/to/image_75175.jpg,[1. 0. 0. 0. 0.]
75176,path/to/image_75176.jpg,[0. 0. 0. 0. 1.]
75177,path/to/image_75177.jpg,[1. 0. 0. 0. 0.]
75178,path/to/image_75178.jpg,[0. 0. 0. 0. 1.]
75179,path/to/image_75179.jpg,[1. 0. 0. 0. 0.]
75180,path/to/image_75180.jpg,[0. 0. 0. 0. 1.]
75181,path/to/image_75181.jpg,[1. 0. 0. 0. 0.]
75182,path/to/image_75182.jpg,[0. 0. 0. 0. 1.]
75183,path/to/image_75183.jpg,[1. 0. 0. 0. 0.]
75184,path/to/image_75184.jpg,[0. 0. 0. 0. 1.]
75185,path/to/image_75185.jpg,[1. 0. 0. 0. 0.]
